"tstep.marked","age.marked","tstep.last","age.dead","Tit.sum","Sit.sum","Kit.sum","Lit.sum","Dit.sum","Wit.sum","Rit.sum","Vit.sum","Pit.sum","Xit.sum","Tit.last","fate","fate2","reporting"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,12,4.33,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.58,12,4.33,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.58,3,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.58,12,4.33,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,5,3.75,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,5,3.75,2,2,0,1,0,1,0,0,1,0,0,-3,"harvest","cap_notrep"
3,3.58,4,3.67,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,7,3.92,4,4,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.58,12,4.33,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,7,3.92,4,4,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.58,12,4.33,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.58,12,4.33,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.58,3,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.58,7,3.92,4,4,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,3.58,3,3.58,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,12,4.42,10,10,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,7,4,4,4,2,1,1,0,0,3,1,0,0,2,"dmort","cap_rep"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,8,4.08,5,5,0,1,0,1,0,0,1,0,0,-3,"harvest","cap_notrep"
3,3.67,10,4.25,7,7,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,6,3.92,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.67,7,4,4,4,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,12,4.42,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,5,3.83,2,2,1,1,1,0,0,1,1,0,0,-2,"dmort","cap_notrep"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,8,4.08,5,5,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.67,12,4.42,10,10,3,0,0,0,0,3,1,0,1,0,"surv.resighted","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,12,4.42,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.67,3,3.67,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.67,12,4.42,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,6,4,3,3,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,3.75,4,3.83,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,12,4.5,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
3,3.75,12,4.5,10,10,3,0,0,0,0,3,1,0,1,1,"surv.resighted","cap_rep"
3,3.75,5,3.92,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,12,4.5,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,5,3.92,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,6,4,3,3,0,0,0,0,1,1,1,0,0,41,"natmort","cap_rep"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,12,4.5,9,9,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,12,4.5,10,10,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
3,3.75,5,3.92,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.75,3,3.75,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.75,5,3.92,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.75,12,4.5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.75,12,4.5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,12,4.58,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,12,4.58,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.83,12,4.58,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.83,3,3.83,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.83,12,4.58,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,3,3.83,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.83,12,4.58,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,3.83,3,3.83,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.83,4,3.92,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.83,6,4.08,3,3,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,3.83,12,4.58,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,12,4.58,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.83,3,3.83,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.83,4,3.92,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.83,12,4.58,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,4,3.92,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.83,6,4.08,3,3,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.83,7,4.17,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.83,3,3.83,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.83,12,4.58,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.83,12,4.58,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,12,4.58,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.83,6,4.08,3,3,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
3,3.83,9,4.33,6,6,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,3.83,12,4.58,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.83,4,3.92,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.92,3,3.92,0,0,0,1,0,1,1,1,1,0,0,31,"harvest","cap_rep"
3,3.92,12,4.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.92,12,4.67,10,10,2,0,0,0,0,2,1,0,1,1,"surv.resighted","cap_rep"
3,3.92,12,4.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.92,12,4.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,12,4.67,10,10,1,0,0,0,0,0,1,0,1,0,"surv.resighted","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,7,4.25,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,12,4.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.92,12,4.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.92,7,4.25,4,4,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.92,12,4.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,7,4.25,4,4,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.92,5,4.08,2,2,0,0,0,0,1,1,1,0,0,41,"natmort","cap_rep"
3,3.92,5,4.08,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.92,5,4.08,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,12,4.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.92,12,4.67,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,3.92,12,4.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,3.92,3,3.92,0,0,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,3.92,3,3.92,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,3.92,12,4.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.92,12,4.67,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,3.92,12,4.67,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,6,4.25,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4,5,4.17,2,2,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,7,4.33,4,4,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4,12,4.75,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,12,4.75,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4,12,4.75,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4,3,4,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4,12,4.75,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.08,3,4.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.08,5,4.25,2,2,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,4.08,11,4.75,8,8,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.08,9,4.58,6,6,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,4.08,12,4.83,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,3,4.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,5,4.25,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,11,4.75,8,8,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,4.08,4,4.17,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,3,4.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.08,3,4.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.08,12,4.83,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.08,3,4.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.08,6,4.33,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.08,3,4.08,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.08,5,4.25,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.08,4,4.17,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.17,3,4.17,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.17,12,4.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.17,12,4.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.17,3,4.17,0,0,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.17,12,4.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.17,12,4.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.17,3,4.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.17,8,4.58,5,5,0,1,0,1,0,0,1,0,0,-3,"harvest","cap_notrep"
3,4.17,12,4.92,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.17,3,4.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.17,12,4.92,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4.17,4,4.25,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,4.17,3,4.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.17,9,4.67,6,6,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.17,3,4.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.17,3,4.17,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.25,4,4.33,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,3,4.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.25,12,5,10,10,1,0,0,0,0,1,1,0,1,1,"surv.resighted","cap_rep"
3,4.25,12,5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.25,3,4.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.25,8,4.67,5,5,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,4.25,12,5,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.25,12,5,9,9,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,9,4.75,6,6,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,4.25,3,4.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,8,4.67,5,5,1,0,0,0,1,2,1,0,0,41,"natmort","cap_rep"
3,4.25,6,4.5,3,3,1,1,1,0,0,2,1,0,0,2,"dmort","cap_rep"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,3,4.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.25,12,5,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4.25,12,5,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4.25,8,4.67,5,5,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,4.25,12,5,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.25,3,4.25,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,5,4.5,2,2,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.33,7,4.67,4,4,0,1,1,0,1,1,1,0,0,21,"dmort","cap_rep"
3,4.33,12,5.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.33,6,4.58,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.33,5,4.5,2,2,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,12,5.08,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4.33,12,5.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.33,12,5.08,10,10,2,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.33,4,4.42,1,1,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,12,5.08,10,10,2,0,0,0,0,2,1,0,1,0,"surv.resighted","not_recap"
3,4.33,5,4.5,2,2,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,3,0,0,0,0,3,1,0,1,0,"surv.resighted","not_recap"
3,4.33,3,4.33,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,12,5.08,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.33,12,5.08,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.42,4,4.5,1,1,0,1,1,0,0,1,1,0,0,2,"dmort","cap_rep"
3,4.42,6,4.67,3,3,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.42,9,4.92,6,6,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
3,4.42,4,4.5,1,1,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
3,4.42,12,5.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.42,12,5.17,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.42,8,4.83,5,5,1,0,0,0,0,1,1,0,0,4,"natmort","not_recap"
3,4.42,4,4.5,1,1,0,1,0,1,0,1,1,0,0,3,"harvest","cap_rep"
3,4.42,12,5.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.42,12,5.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.42,12,5.17,10,10,1,0,0,0,0,1,1,0,1,0,"surv.resighted","not_recap"
3,4.42,12,5.17,10,10,0,0,0,0,0,0,1,0,1,0,"surv.notresighted","not_recap"
3,4.42,3,4.42,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.42,3,4.42,0,0,0,0,0,0,0,0,1,0,0,4,"natmort","not_recap"
3,4.5,3,4.5,0,0,0,0,0,0,0,0,1,1,0,5,"handmort","not_recap"
3,4.5,12,5.25,9,9,1,1,0,1,0,2,1,0,0,3,"harvest","cap_rep"
